BNpcName,BNpcNameId,BNpcBaseId,TerritoryId,Placename,Level
demon wall,1694,410,f1d3,Unknown(f1d3),50
dark nova,1698,1486,f1d3,Unknown(f1d3),50
camio,1624,1811,l1f1,Mor Dhona,40
hollow gargoyle,1625,1812,l1f1,Mor Dhona,42
injured Fortemps sentry,1605,1666,r1f1,Coerthas Central Highlands,38
Ifrit,1185,211,w1fa,Unknown(w1fa),50
infernal nail,1186,212,w1fa,Unknown(w1fa),50
Rhitahtyn sas Arvina,2160,1439,w1f1,Western Thanalan,49
7th Cohort optio,2159,1872,w1f1,Western Thanalan,49
Rhitahtyn sas Arvina,2160,434,w1f1,Western Thanalan,49
bomb balloon,1807,2227,s1f3,Eastern La Noscea,32
Bombard King,1641,2087,s1f3,Eastern La Noscea,32
Widargelt the Watcher,1416,1600,l1f1,Mor Dhona,50
Ala Mhigan pikeman,1903,1602,l1f1,Mor Dhona,41
Ala Mhigan bowman,1904,1603,l1f1,Mor Dhona,41
Ala Mhigan axeman,1905,1604,l1f1,Mor Dhona,41
Ala Mhigan shaman,1906,1605,l1f1,Mor Dhona,41
spirit pulse,2204,1601,l1f1,Mor Dhona,50
Allagan artifact,1797,1827,l1f1,Mor Dhona,40
giant ripper,1630,1817,l1f1,Mor Dhona,40
hecatoncheir spineslicer,1634,1821,l1f1,Mor Dhona,40
killer hornet cloud,1983,57,f1f2,East Shroud,20
gigas bonze,646,1813,l1f1,Mor Dhona,40
giant drubber,1631,1818,l1f1,Mor Dhona,37
giant drubber,1631,1818,l1f1,Mor Dhona,40
Eurytos,1632,1819,l1f1,Mor Dhona,41
giant's strongbox,1796,1826,l1f1,Mor Dhona,40
dragonfly chaser,1638,1825,l1f1,Mor Dhona,41
gigas shramana,647,1814,l1f1,Mor Dhona,40
gigas sozu,648,1815,l1f1,Mor Dhona,41
Crius Longbeard,1629,1816,l1f1,Mor Dhona,41
hecatoncheir skullsplitter,1633,1820,l1f1,Mor Dhona,40
hecatoncheir hellhowler,1635,1822,l1f1,Mor Dhona,40
hecatoncheir shieldrummer,1636,1823,l1f1,Mor Dhona,41
Aegaeon of the Bone,1637,1824,l1f1,Mor Dhona,41
5th Cohort sagittarius,2088,1989,l1f1,Mor Dhona,42
5th Cohort eques,1811,1990,l1f1,Mor Dhona,42
5th Cohort hoplomachus,1809,1991,l1f1,Mor Dhona,42
sand bat,1592,1615,w1r1,Unknown(w1r1),38
myrmidon sentry,1591,1616,w1r1,Unknown(w1r1),38
Isgebind,1680,434,r1d1,Unknown(r1d1),41
magitek reaper,2092,1988,l1f1,Mor Dhona,46
Cid,1486,1987,l1f1,Mor Dhona,45
quicksand basilisk,1593,1617,w1r1,Unknown(w1r1),38
5th Cohort medicus,2090,1992,l1f1,Mor Dhona,42
shrapnel,1799,1618,w1r1,Unknown(w1r1),38
stone marionette,1691,1490,f1d3,Unknown(f1d3),50
marble marionette,1692,1491,f1d3,Unknown(f1d3),50
megalith marionette,1693,1492,f1d3,Unknown(f1d3),50
sandstorm,1596,1619,w1r1,Unknown(w1r1),38
sandshell,1597,1620,w1r1,Unknown(w1r1),38
lunatic priest,1690,1489,f1d3,Unknown(f1d3),50
sabotender desertor,1594,1622,w1r1,Unknown(w1r1),38
canyon condor,1595,1621,w1r1,Unknown(w1r1),38
slipsand,1599,1623,w1r1,Unknown(w1r1),38
arkose golem,1601,1626,w1r1,Unknown(w1r1),38
ceruleum spring,1806,1628,w1r1,Unknown(w1r1),38
schorl doblyn,1598,1624,w1r1,Unknown(w1r1),38
spriggan crier,1600,1625,w1r1,Unknown(w1r1),38
myrmidon princess,1585,1606,w1r1,Unknown(w1r1),38
myrmidon marshal,1586,1607,w1r1,Unknown(w1r1),38
myrmidon guard,1587,1608,w1r1,Unknown(w1r1),38
myrmidon soldier,1588,1609,w1r1,Unknown(w1r1),38
tunnel worm,1805,1565,w1r1,Unknown(w1r1),38
giant tunnel worm,1589,1610,w1r1,Unknown(w1r1),38
giant tunnel worm,1589,1611,w1r1,Unknown(w1r1),38
cacophony,1848,1613,w1r1,Unknown(w1r1),38
restless raptor,1863,1725,s1f3,Eastern La Noscea,48
militia spear,2186,1726,s1f3,Eastern La Noscea,47
militia spear,2186,1727,s1f3,Eastern La Noscea,47
cliffdiver,1941,1728,s1f3,Eastern La Noscea,48
Curious Gorge,1391,1588,s1f3,Eastern La Noscea,50
inner fury,1392,1589,s1f3,Eastern La Noscea,50
inner rage,1393,1590,s1f3,Eastern La Noscea,50
tainted earth sprite,1424,1710,f1f3,South Shroud,25
grotty imp,1930,1709,f1f3,South Shroud,28
magitek vanguard H-1,2089,1958,l1f1,Mor Dhona,46
5th Cohort laquearius,1810,1873,l1f1,Mor Dhona,42
5th Cohort eques,1811,1874,l1f1,Mor Dhona,42
5th Cohort secutor,1812,1875,l1f1,Mor Dhona,43
magitek reaper,2092,1877,l1f1,Mor Dhona,45
Cid,1486,1876,l1f1,Mor Dhona,45
ochu,33,33,f1f2,East Shroud,20
lemur,6,6,f1f2,East Shroud,20
Coeurlclaw healer,1907,1717,f1f3,South Shroud,26
Coeurlclaw hag,1935,1718,f1f3,South Shroud,26
northern vulture,12,12,f1f2,East Shroud,20
wild hoglet,14,14,f1f2,East Shroud,20
269th Order Mendicant Da Za,1453,1578,w1f4,Southern Thanalan,50
Dozol Meloc the Yea-sayer,2099,1577,w1f4,Southern Thanalan,50
Lostkin Kazagg Chah,2098,1576,w1f4,Southern Thanalan,50
Barbatos,2100,1575,w1f4,Southern Thanalan,50
voidgate,2097,2245,w1f4,Southern Thanalan,50
3rd Cohort laquearius,58,1895,f1f2,East Shroud,22
3rd Cohort eques,59,1896,f1f2,East Shroud,21
void trumpeter,2103,1581,w1f4,Southern Thanalan,50
3rd Cohort secutor,60,1897,f1f2,East Shroud,21
3rd Cohort signifer,61,1898,f1f2,East Shroud,21
Coeurlclaw hunter,139,81,f1f3,South Shroud,26
Coeurlclaw cutter,169,311,f1f3,South Shroud,26
Biggs,1418,2172,l1f1,Mor Dhona,41
Wedge,1502,2173,l1f1,Mor Dhona,41
5th Cohort optio,2093,2169,l1f1,Mor Dhona,47
wild boar,16,15,f1f2,East Shroud,18
5th Cohort eques,1811,2170,l1f1,Mor Dhona,46
5th Cohort signifer,1813,2171,l1f1,Mor Dhona,46
Papalymo,620,2044,l1f1,Mor Dhona,50
Urianger,1492,2045,l1f1,Mor Dhona,50
tusked hog,1975,1886,f1f2,East Shroud,21
5th Cohort eques,1811,2170,l1f1,Mor Dhona,47
5th Cohort medicus,2090,2175,l1f1,Mor Dhona,47
5th Cohort hoplomachus,1809,2176,l1f1,Mor Dhona,47
miteling,9,9,f1f3,South Shroud,26
void lantern,2101,1579,w1f4,Southern Thanalan,48
dark plasma,2102,1580,w1f4,Southern Thanalan,48
goblin ambusher,2001,1909,f1f3,South Shroud,27
5th Cohort hoplomachus,1809,2176,l1f1,Mor Dhona,46
3rd Cohort decurion,57,55,f1f3,South Shroud,23
3rd Cohort laquearius,58,61,f1f3,South Shroud,22
3rd Cohort signifer,61,64,f1f3,South Shroud,21
5th Cohort medicus,2090,2175,l1f1,Mor Dhona,46
magitek vanguard H-1,2089,2177,l1f1,Mor Dhona,47
3rd Cohort signifer,61,64,f1f3,South Shroud,23
3rd Cohort secutor,60,63,f1f3,South Shroud,23
Ala Mhigan youth,1984,2257,w1f4,Southern Thanalan,27
Ala Mhigan youth,1984,2258,w1f4,Southern Thanalan,27
House Fortemps guard,1582,1666,r1f1,Coerthas Central Highlands,0
House Fortemps guard,1582,1670,r1f1,Coerthas Central Highlands,0
Corpse Brigade footsoldier,1997,363,w1f3,Eastern Thanalan,25
House Fortemps guard,1582,1666,r1f1,Coerthas Central Highlands,36
House Durendaire guard,1581,1672,r1f1,Coerthas Central Highlands,46
Corpse Brigade knuckledancer,331,2238,w1f4,Southern Thanalan,26
Corpse Brigade pikedancer,333,1906,w1f4,Southern Thanalan,24
Corpse Brigade firedancer,332,1907,w1f4,Southern Thanalan,24
Corpse Brigade knuckledancer,331,1905,w1f4,Southern Thanalan,24
boring fleshfly swarm,1994,2089,w1f4,Southern Thanalan,27
Ishgardian pilgrim,1609,1864,r1f1,Coerthas Central Highlands,0
House Durendaire guard,1581,1668,r1f1,Coerthas Central Highlands,37
heavy banemite,1985,1899,f1f4,North Shroud,29
magitek field generator,2094,2179,l1f1,Mor Dhona,46
Shroud hare,40,40,f1f1,Central Shroud,29
,0,1591,r1f1,Coerthas Central Highlands,50
,0,1593,r1f1,Coerthas Central Highlands,50
halitostroper,2057,2193,f1f1,Central Shroud,29
,0,1592,r1f1,Coerthas Central Highlands,49
magitek colossus,297,2178,l1f1,Mor Dhona,48
5th Cohort optio,2093,2180,l1f1,Mor Dhona,47
Aeetes,1503,2128,w1f3,Eastern Thanalan,42
Bagoly,1504,2129,w1f3,Eastern Thanalan,42
Brass Blade,1277,1201,w1f3,Eastern Thanalan,35
Aspidochelone,1505,2130,w1f4,Southern Thanalan,46
Cindersoot Pegujj Chah,1506,2132,w1f4,Southern Thanalan,49
Bibireze Greysteel,1699,2133,w1f4,Southern Thanalan,46
flame private,1371,1162,w1f4,Southern Thanalan,41
Jehantel the Godsbow,1395,1594,r1f1,Coerthas Central Highlands,50
Ixali boldwing,103,1596,r1f1,Coerthas Central Highlands,46
watchwolf,174,1599,r1f1,Coerthas Central Highlands,46
Yotoli Hueloc the Austere,1901,1598,r1f1,Coerthas Central Highlands,50
Ixali swiftbeak,104,1597,r1f1,Coerthas Central Highlands,46
Brass Blade,1277,1156,w1f4,Southern Thanalan,40
Ixali windtalon,436,1595,r1f1,Coerthas Central Highlands,46
Whitespark Hepugg Roh,1507,2134,w1f4,Southern Thanalan,50
Spenser of the Bottomless Cup,450,1417,w1f4,Southern Thanalan,50
wild jackal,399,138,f1f4,North Shroud,34
hooded assaulter,1989,724,r1f1,Coerthas Central Highlands,33
hooded assaulter,1989,725,r1f1,Coerthas Central Highlands,33
void pitch,2153,1716,r1r1,Unknown(r1r1),44
A-Towa-Cant,1452,1708,f1f1,Central Shroud,50
hooded assaulter,1989,724,r1f1,Coerthas Central Highlands,30
hooded assaulter,1989,725,r1f1,Coerthas Central Highlands,30
hooded assaulter,1989,726,r1f1,Coerthas Central Highlands,30
Raya-O-Senna,1422,1706,f1f1,Central Shroud,50
A-Ruhn-Senna,1423,1707,f1f1,Central Shroud,50
Guardian Tree,1450,1702,f1f1,Central Shroud,45
ancient oak,1927,1701,f1f1,Central Shroud,50
flintshell,1929,1705,f1f1,Central Shroud,48
brightwisp,1451,1704,f1f1,Central Shroud,50
white death,2003,1911,r1f1,Coerthas Central Highlands,37
Guillaime,2084,1747,r1f1,Coerthas Central Highlands,41
wharf rat,417,2239,s1f2,Lower La Noscea,30
rat king,678,2240,s1f2,Lower La Noscea,30
Spenser of the Bottomless Cup,450,1208,r1f1,Coerthas Central Highlands,50
feral croc,784,395,r1f1,Coerthas Central Highlands,36
clear-cut lumber,1730,1293,r1f1,Coerthas Central Highlands,45
Sutali Hueloc of the North Wind,1435,1788,r1f1,Coerthas Central Highlands,49
Sateli Hueloc of the South Wind,1436,1789,r1f1,Coerthas Central Highlands,49
Sotoli Hueloc of the East Wind,1437,1790,r1f1,Coerthas Central Highlands,49
Sethuli Hueloc of the West Wind,1438,1791,r1f1,Coerthas Central Highlands,49
goobbue farmer,1986,1900,s1f2,Lower La Noscea,30
Gozol Itzcan the Hatchet,1439,1792,r1f1,Coerthas Central Highlands,50
House Fortemps knight,1990,1903,r1f1,Coerthas Central Highlands,37
House Durendaire guard,1581,1773,r1f1,Coerthas Central Highlands,36
House Fortemps guard,1582,1774,r1f1,Coerthas Central Highlands,37
House Fortemps guard,1582,1774,r1f1,Coerthas Central Highlands,41
House Fortemps guard,1582,1774,r1f1,Coerthas Central Highlands,39
Ishgardian sentry,1583,1775,r1f1,Coerthas Central Highlands,41
House Durendaire guard,1581,1773,r1f1,Coerthas Central Highlands,44
House Durendaire guard,1581,1773,r1f1,Coerthas Central Highlands,43
muttonmaw ogre,682,646,r1f1,Coerthas Central Highlands,38
seasoned adventurer,1584,1776,l1f1,Mor Dhona,45
seasoned adventurer,1584,1777,l1f1,Mor Dhona,46
seasoned adventurer,1584,1778,l1f1,Mor Dhona,46
inflated nix,1976,1887,s1f3,Eastern La Noscea,30
Ixali wildtalon,660,113,r1f1,Coerthas Central Highlands,35
strangling ivy,213,1703,f1f1,Central Shroud,50
agaric fly swarm,2058,2194,f1f3,South Shroud,30
Ixali boundwing,662,114,r1f1,Coerthas Central Highlands,35
midland condor,566,13,f1f3,South Shroud,27
bomb boulder,1803,1504,s1fa,Unknown(s1fa),50
adamantoise,34,1888,f1f3,South Shroud,30
Ixali wildtalon,660,113,f1f4,North Shroud,36
Ixali limbcutter,2004,1912,f1f4,North Shroud,37
3rd Cohort bestiarius,546,1642,f1f3,South Shroud,22
Legless Laurentius,2064,1639,f1f3,South Shroud,23
Redbelly gutter,80,1646,f1f3,South Shroud,24
Redbelly stinger,122,1640,f1f3,South Shroud,22
3rd Cohort decurion,57,1645,f1f3,South Shroud,24
3rd Cohort bestiarius,546,1642,f1f3,South Shroud,21
3rd Cohort imaginifer,2065,1643,f1f3,South Shroud,21
3rd Cohort funditor,2066,1644,f1f3,South Shroud,21
grand aevis,1991,1904,r1f1,Coerthas Central Highlands,38
Raya-O-Senna,1422,1675,f1f1,Central Shroud,40
A-Ruhn-Senna,1423,1676,f1f1,Central Shroud,41
banemite,11,1674,f1f1,Central Shroud,31
Coeurlclaw hunter,139,1641,f1f3,South Shroud,22
lindwurm,130,1678,f1f1,Central Shroud,30
syrphid cloud,201,1680,f1f1,Central Shroud,27
Shroud hare,40,1677,f1f1,Central Shroud,29
water sprite,56,1679,f1f1,Central Shroud,30
skeleton soldier,110,20,r1f1,Coerthas Central Highlands,38
gorgotaur,2009,2093,r1f1,Coerthas Central Highlands,37
dragonfly,637,2094,r1f1,Coerthas Central Highlands,38
Stonespike Tanadd Gah,1977,1889,w1f4,Southern Thanalan,31
Wellwick worm,1978,1890,w1f4,Southern Thanalan,31
ceruleum coblyn,2005,1913,w1f5,Northern Thanalan,38
angler,307,356,w1f4,Southern Thanalan,29
bateleur,1183,403,r1f1,Coerthas Central Highlands,37
spotted mudpuppy,2060,2196,r1f1,Coerthas Central Highlands,39
Dravanian outwatch,685,387,r1f1,Coerthas Central Highlands,36
wharf rat,417,2090,r1f1,Coerthas Central Highlands,39
rat king,678,2091,r1f1,Coerthas Central Highlands,39
kobold patrolman,379,328,s1f3,Eastern La Noscea,29
kobold pitman,369,329,s1f3,Eastern La Noscea,29
kobold missionary,373,331,s1f3,Eastern La Noscea,29
gripper,1995,2189,s1f3,Eastern La Noscea,32
grenade,270,17,s1f3,Eastern La Noscea,31
uragnite,643,389,s1f3,Eastern La Noscea,30
uragnite,643,389,s1f3,Eastern La Noscea,33
Shezmu,2002,1910,s1f3,Eastern La Noscea,33
storm sprite,1979,1891,s1f3,Eastern La Noscea,33
ADS,1459,2183,s1b1,Unknown(s1b1),50
patrol node,1460,2184,s1b1,Unknown(s1b1),50
mud pugil,642,383,s1f3,Eastern La Noscea,29
3rd Cohort eques,59,62,f1f3,South Shroud,23
Solkzagyl the Loyal,1808,1557,r1f1,Coerthas Central Highlands,50
Jenlyns Straightblade,1421,1558,r1f1,Coerthas Central Highlands,50
manipulated ogre,1892,1559,r1f1,Coerthas Central Highlands,50
manipulated eye,1897,1564,r1f1,Coerthas Central Highlands,50
Death's Embrace assassin,1895,1562,r1f1,Coerthas Central Highlands,47
Death's Embrace executioner,1893,1560,r1f1,Coerthas Central Highlands,50
Death's Embrace master,1894,1561,r1f1,Coerthas Central Highlands,50
dark matter coeurl,1462,2005,s1b1,Unknown(s1b1),50
dark matter pteroc,1463,2003,s1b1,Unknown(s1b1),50
dark matter pelican,1465,2006,s1b1,Unknown(s1b1),50
ADS,1459,2009,s1b2,Unknown(s1b2),50
monitoring node,1471,2013,s1b2,Unknown(s1b2),50
sanitary node,1470,2012,s1b2,Unknown(s1b2),50
defense node,1472,2014,s1b2,Unknown(s1b2),50
disposal node,1473,2015,s1b2,Unknown(s1b2),50
attack node,1469,2011,s1b2,Unknown(s1b2),50
quarantine node,1468,2010,s1b2,Unknown(s1b2),50
unholy grimoire,2145,2229,r1f1,Coerthas Central Highlands,50
vyraal,2144,2228,r1f1,Coerthas Central Highlands,50
Caduceus,1466,2007,s1b1,Unknown(s1b1),50
dark matter slime,1467,2008,s1b1,Unknown(s1b1),50
the Unbreakable,2059,2195,s1f6,Outer La Noscea,34
charmed boatswain,2200,1647,s1f4,Western La Noscea,38
charmed lodesman,2199,1648,s1f4,Western La Noscea,38
charmed gromet,2198,1649,s1f4,Western La Noscea,38
siren,1417,1632,s1f4,Western La Noscea,50
charmed falmadair,2197,2200,s1f4,Western La Noscea,39
kobold missionary,373,331,s1f6,Outer La Noscea,34
kobold patrolman,379,328,s1f6,Outer La Noscea,34
kobold pitman,369,329,s1f6,Outer La Noscea,34
charmed captain,2196,2202,s1f4,Western La Noscea,42
129th Order priest,1980,1892,s1f6,Outer La Noscea,34
clockwork bug,1474,2016,s1b4,Unknown(s1b4),50
clockwork soldier,1475,2017,s1b4,Unknown(s1b4),50
clockwork knight,1477,2018,s1b4,Unknown(s1b4),50
clockwork dreadnaught,1478,2020,s1b4,Unknown(s1b4),50
spinner-rook,1476,2019,s1b4,Unknown(s1b4),50
269th Order Mendicant Da Za,1453,1711,f1f3,South Shroud,45
planar fissure,2096,1713,f1f3,South Shroud,44
planebreaker,1931,1712,f1f3,South Shroud,45
void echo,1933,1715,f1f3,South Shroud,44
void tyrant,1932,1714,f1f3,South Shroud,45
Twintania,1482,2021,s1b5,Unknown(s1b5),50
Hygieia,1483,2024,s1b5,Unknown(s1b5),50
Asclepius,1484,2025,s1b5,Unknown(s1b5),50
dreadknight,1485,2026,s1b5,Unknown(s1b5),50
Trachtoum Parter of Seas,2073,1769,s1f2,Lower La Noscea,27
large boulder,2074,1770,s1f2,Lower La Noscea,30
small boulder,2075,1771,s1f2,Lower La Noscea,30
bomb,1385,1772,s1f2,Lower La Noscea,30
nix,27,27,l1f1,Mor Dhona,44
morbol,237,140,l1f1,Mor Dhona,44
mudpuppy,645,139,l1f1,Mor Dhona,44
daring harrier,650,724,l1f1,Mor Dhona,45
raging harrier,651,725,l1f1,Mor Dhona,45
hexing harrier,652,726,l1f1,Mor Dhona,45
plasmoid,46,46,l1f1,Mor Dhona,45
restless raptor,2012,2,s1f3,Eastern La Noscea,30
restless harrier,2011,12,s1f3,Eastern La Noscea,40
lightning sprite,117,135,l1f1,Mor Dhona,44
hapalit,793,647,l1f1,Mor Dhona,48
hippogryph,789,645,l1f1,Mor Dhona,46
red mantis,2016,1921,s1f3,Eastern La Noscea,45
gigas bonze,646,728,l1f1,Mor Dhona,46
gigas shramana,647,727,l1f1,Mor Dhona,46
gigas sozu,648,729,l1f1,Mor Dhona,46
Aturia,2013,1918,r1f1,Coerthas Central Highlands,45
gigas bhikkhu,649,730,l1f1,Mor Dhona,49
mythril verge,1798,1757,w1d3,Unknown(w1d3),35
lake cobra,1851,777,l1f1,Mor Dhona,45
pack chocobo,1604,2109,r1f1,Coerthas Central Highlands,0
emerald salamander,2014,1919,f1f3,South Shroud,45
lightning sprite,117,135,l1f1,Mor Dhona,45
lightning sprite,117,135,l1f1,Mor Dhona,46
lightning sprite,117,135,l1f1,Mor Dhona,48
Heket,2015,1920,w1f1,Western Thanalan,45
lightning sprite,117,135,l1f1,Mor Dhona,49
5th Cohort hoplomachus,1809,55,l1f1,Mor Dhona,46
5th Cohort eques,1811,62,l1f1,Mor Dhona,46
5th Cohort secutor,1812,63,l1f1,Mor Dhona,46
5th Cohort vanguard,1814,201,l1f1,Mor Dhona,47
5th Cohort laquearius,1810,61,l1f1,Mor Dhona,46
5th Cohort signifer,1813,64,l1f1,Mor Dhona,46
Bolthorn,2017,1922,r1f1,Coerthas Central Highlands,45
giant sandworm,2010,1917,w1f4,Southern Thanalan,35
glowing bonfire,1794,1857,r1f1,Coerthas Central Highlands,35
fallen supplies,1232,1858,r1f1,Coerthas Central Highlands,40
research document,1795,1859,l1f1,Mor Dhona,45
striking dummy,541,901,s1f1,Middle La Noscea,1
Shroud mandragora,2182,118,w1f3,Eastern Thanalan,30
doctore,1188,1410,w1f3,Eastern Thanalan,32
striking dummy,541,901,w1f1,Western Thanalan,1
Jenlyns Straightblade,1421,1663,w1f4,Southern Thanalan,45
Sultansworn squire,1912,1665,w1f4,Southern Thanalan,40
Sultansworn elite,1911,1664,w1f4,Southern Thanalan,41
snow wolf pup,659,731,r1f1,Coerthas Central Highlands,35
sabotender del sol,1987,1901,w1f3,Eastern Thanalan,35
imperial frumentarius,1988,1902,w1f3,Eastern Thanalan,35
ornery karakul,795,719,r1f1,Coerthas Central Highlands,35
highland goobbue,1612,720,r1f1,Coerthas Central Highlands,35
plasmoid,46,46,r1f1,Coerthas Central Highlands,34
striking dummy,541,901,r1f1,Coerthas Central Highlands,50
striking dummy,541,901,r1f1,Coerthas Central Highlands,1
hydra,2161,1697,w1d2,Unknown(w1d2),50
gigas bonze,646,727,l1f1,Mor Dhona,45
behemoth,655,733,r1f1,Coerthas Central Highlands,50
ornery karakul,795,719,r1f1,Coerthas Central Highlands,36
elder hapalit,2061,2197,l1f1,Mor Dhona,45
snow wolf pup,659,731,r1f1,Coerthas Central Highlands,37
dragonfly,637,387,r1f1,Coerthas Central Highlands,38
dhorme chimera,2162,1699,r1f1,Coerthas Central Highlands,50
redhorn ogre,794,646,r1f1,Coerthas Central Highlands,38
downy aevis,1849,398,r1f1,Coerthas Central Highlands,38
taurus,1182,390,r1f1,Coerthas Central Highlands,39
vodoriga,658,388,r1f1,Coerthas Central Highlands,38
will-o'-the-wyke,2918,45,r1f1,Coerthas Central Highlands,38
Ixali wildtalon,660,113,r1f1,Coerthas Central Highlands,30
Ixali boundwing,662,114,r1f1,Coerthas Central Highlands,30
Ixali stillbeak,661,115,r1f1,Coerthas Central Highlands,30
Ixali fearcaller,663,116,r1f1,Coerthas Central Highlands,30
ice sprite,114,132,r1f1,Coerthas Central Highlands,35
ice sprite,114,132,r1f1,Coerthas Central Highlands,36
Ixali sabreur,2149,1963,f1f4,North Shroud,45
scout wolf,1946,1962,f1f4,North Shroud,41
Ixali swiftbeak,104,1964,f1f4,North Shroud,41
Ixali fogcaller,105,1965,f1f4,North Shroud,41
ice sprite,114,132,r1f1,Coerthas Central Highlands,40
ice sprite,114,132,r1f1,Coerthas Central Highlands,37
ice sprite,114,132,r1f1,Coerthas Central Highlands,38
ice sprite,114,132,r1f1,Coerthas Central Highlands,39
snowstorm goobbue,1611,720,r1f1,Coerthas Central Highlands,39
bateleur,1183,403,r1f1,Coerthas Central Highlands,39
chinchilla,2156,143,r1f1,Coerthas Central Highlands,39
hippocerf,790,644,r1f1,Coerthas Central Highlands,40
dragonfly,637,387,r1f1,Coerthas Central Highlands,40
baritine croc,1850,394,r1f1,Coerthas Central Highlands,40
floating eye,207,182,f1f4,North Shroud,29
biast,788,191,r1f1,Coerthas Central Highlands,45
biast,788,191,r1f1,Coerthas Central Highlands,47
Cronos,2006,1914,l1f1,Mor Dhona,45
giant logger,785,721,r1f1,Coerthas Central Highlands,46
giant lugger,786,722,r1f1,Coerthas Central Highlands,46
giant reader,787,723,r1f1,Coerthas Central Highlands,46
snow wolf,653,731,r1f1,Coerthas Central Highlands,46
Morbolger,2007,1915,l1f1,Mor Dhona,44
mudpuppy,645,139,r1f1,Coerthas Central Highlands,47
Solkwyb the Enlightened,824,1723,s1f3,Eastern La Noscea,35
crazed archelon,1936,1719,s1f3,Eastern La Noscea,30
Bloodshore bell,361,1721,s1f3,Eastern La Noscea,29
Curious Gorge,1391,1724,s1f3,Eastern La Noscea,50
crazed notochelone,1937,1720,s1f3,Eastern La Noscea,32
crazed sprite,1939,1722,s1f3,Eastern La Noscea,30
plasmoid,46,46,r1f1,Coerthas Central Highlands,48
ice sprite,114,132,r1f1,Coerthas Central Highlands,45
ice sprite,114,132,r1f1,Coerthas Central Highlands,47
ice sprite,114,132,r1f1,Coerthas Central Highlands,46
plasmoid,46,46,l1f1,Mor Dhona,41
plasmoid,46,46,l1f1,Mor Dhona,46
3rd Cohort decurion,57,55,l1f1,Mor Dhona,46
revenant,236,1916,s1f4,Western La Noscea,42
Natalan swiftbeak,1844,749,r1f1,Coerthas Central Highlands,49
Natalan boldwing,1843,748,r1f1,Coerthas Central Highlands,49
Natalan fogcaller,1845,750,r1f1,Coerthas Central Highlands,49
Natalan windtalon,1842,747,r1f1,Coerthas Central Highlands,49
Natalan watchwolf,1846,141,r1f1,Coerthas Central Highlands,48
the last of the Allagans,2062,2198,f1f3,South Shroud,46
rugged researcher,1707,2112,l1f1,Mor Dhona,45
Ixali boundwing,662,114,r1f1,Coerthas Central Highlands,37
Ixali wildtalon,660,113,r1f1,Coerthas Central Highlands,37
Ixali stillbeak,661,115,r1f1,Coerthas Central Highlands,37
Ixali fearcaller,663,116,r1f1,Coerthas Central Highlands,37
sylpheed sigh,68,763,f1f2,East Shroud,43
sylpheed snarl,69,764,f1f2,East Shroud,43
Y'mhitra the Learned,1640,1514,w1f4,Southern Thanalan,30
Ifrit-Egi,1402,1513,w1f4,Southern Thanalan,31
flame shiver,1970,1515,w1f4,Southern Thanalan,30
crimson nail,2104,1516,w1f4,Southern Thanalan,26
chert golem,1981,1893,f1f2,East Shroud,43
crystal bearer,1982,1894,f1f1,Central Shroud,43
Y'mhitra the Learned,1640,2208,f1f4,North Shroud,35
tunnel worm,1805,1629,w1r1,Unknown(w1r1),38
stone shiver,1882,2204,f1f4,North Shroud,32
